allocation_nodes,constraints,flags,group,nodes,partition,priority,qos,working_directory,required-CPUs,required-memory,state-reason,steps-nodes-list,steps-nodes-count,steps-nodes-range,steps-time-elapsed,steps-time-end,steps-time-start,steps-time-system-seconds,steps-time-system-microseconds,steps-time-total-seconds,steps-time-total-microseconds,steps-time-user-seconds,steps-time-user-microseconds,steps-statistics-CPU-actual_frequency,steps-step-job_id,steps-step-id,steps-step-name,steps-tres-requested-max-cpu,steps-tres-requested-max-cpu-node,steps-tres-requested-max-mem,steps-tres-requested-max-energy,steps-tres-requested-max-fs,steps-tres-requested-max-vmem,steps-tres-consumed-max-energy,steps-tres-consumed-max-fs,steps-tres-allocated-cpu,steps-tres-allocated-mem,tres-allocated-cpu,tres-allocated-mem
1,,STARTED_ON_SCHEDULE,users,e1408,standard,742,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/pet/BDE/C7/TS-from-GS,28,128000,None,['e1408'],1,e1408,87375,1672830221,1672742846,1280,783356,2385963,1187989,2384683,404633,0,26650136,batch,batch,2385963400,e1408,2894008320,0,1573983,303165440,4294967294,160295,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1646,standard,742,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/BDE/C3p/TS,28,128000,None,['e1646'],1,e1646,87429,1672830523,1672743094,1366,465686,2350423,589158,2349057,123472,0,26650293,batch,batch,2350423770,e1646,2931900416,0,1578749,303165440,4294967294,164003,28,128000,28,128000
24,,STARTED_ON_SCHEDULE,admins,"e[1410,1414,1536-1539,1541-1544,1600-1611,1613-1614]",standard,2969,normal,/home/admins/bolen/mpi/test/mpiBench,192,65536,None,['e1410'],1,e1410,631,1672743764,1672743133,53,475614,4882,1275057,4829,799443,0,26650332,batch,batch,4882710,e1410,7847276544,0,18158273,303730688,4294967294,70547334,8,65536,192,1572864
1,,STARTED_ON_SCHEDULE,users,e1978,standard,742,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/BDE/C4p/QST2,28,128000,None,['e1978'],1,e1978,87437,1672830682,1672743245,1157,109302,2388012,284748,2386855,175446,0,26650415,batch,batch,2388011970,e1978,68430671872,0,1578881,303165440,4294967294,164003,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1154,standard,742,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/BDE/C5/QST2,28,128000,None,['e1154'],1,e1154,14632,1672758080,1672743448,146,885643,406864,907084,406718,21441,0,26650500,batch,batch,406865630,e1154,2726965248,0,1577978,303165440,4294967294,164013,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1164,standard,742,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/BDE/C7/QST2,28,128000,None,['e1164'],1,e1164,18207,1672761687,1672743480,375,267832,502132,323062,501757,55230,0,26650554,batch,batch,502133100,e1164,2457653248,0,1580237,303886336,4294967294,164013,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1910,standard,742,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/PA/C7/BDE/C3p/QST2,28,128000,None,['e1910'],1,e1910,15175,1672758711,1672743536,150,165401,411872,607509,411722,442108,0,26650560,batch,batch,411872320,e1910,2670252032,0,1578764,303726592,4294967294,163873,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1193,standard,742,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/PA/C7/BDE/C4p/QST2,28,128000,None,['e1193'],1,e1193,86835,1672830503,1672743668,1199,424325,2357705,460550,2356506,36225,0,26650646,batch,batch,2357705410,e1193,2876887040,0,1578762,303165440,4294967294,163873,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1197,standard,742,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/PA/C7/BDE/C5/QST2,28,128000,None,['e1197'],1,e1197,89256,1672832980,1672743724,315,640805,709240,1059859,708925,419054,0,26650753,batch,batch,709240670,e1197,65503965184,0,1578769,303165440,4294967294,163882,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1350,standard,742,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/PA/C7/PA/C4p/BDE/C5/QST2,28,128000,None,['e1350'],1,e1350,21235,1672765119,1672743884,249,975971,588479,1108816,588230,132845,0,26650830,batch,batch,588479850,e1350,64699805696,0,1578794,303165440,4294967294,163726,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1355,standard,742,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/PA/C7/PA/C4p/BDE/C3p/QST2,28,128000,None,['e1355'],1,e1355,86726,1672830619,1672743893,1143,353545,2366979,1158182,2365836,804637,0,26650842,batch,batch,2366979500,e1355,64749326336,0,1578502,303165440,4294967294,163726,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1356,standard,742,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/Cu2+/bidentate/C4C5,28,128000,None,['e1356'],1,e1356,604056,1673348156,1672744100,6903,360360,16642475,712310,16635572,351950,0,26650929,batch,batch,16642476280,e1356,117320302592,0,59743760143,303886336,4294967294,32739408721,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1139,standard,742,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/Cu2+/monodentate/C3pC4p,28,128000,None,['e1139'],1,e1139,46154,1672790360,1672744206,3431,873166,1278724,1760616,1275293,887450,0,26650994,batch,batch,1278724440,e1139,54632390656,0,1576238,303165440,4294967294,160958,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1481,standard,742,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/PA/C7/Cu2+/bidentate/C3pC4p,28,128000,None,['e1481'],1,e1481,604051,1673348316,1672744265,15084,226479,16684398,580183,16669314,353704,0,26651037,batch,batch,16684399100,e1481,120862834688,0,58647331811,303165440,4294967294,47036077086,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1486,standard,742,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/PA/C7/PA/C4p/Cu2+/bidentate/C4C5,28,128000,None,['e1486'],1,e1486,557768,1673302121,1672744353,12218,670355,15500475,982262,15488257,311907,0,26651091,batch,batch,15500475760,e1486,119275778048,0,6327193962347,303165440,4294967294,1503603735223,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1851,standard,742,normal,/mnt/storage_2/project_data/grant_467/luteolin/water/PA/C7/HAT/C5/TS/freq,28,128000,None,['e1851'],1,e1851,4802,1672749329,1672744527,227,236832,126771,765140,126544,528308,0,26651152,batch,batch,126771680,e1851,18027270144,0,15430235593,303165440,4294967294,5218807916,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1853,standard,742,normal,/mnt/storage_2/project_data/grant_467/luteolin/water/PA/C7/HAT/C5/TS/nofreeze-TS,28,128000,None,['e1853'],1,e1853,22147,1672766723,1672744576,15,307642,5868,1204287,5853,896645,0,26651159,batch,batch,5869020,e1853,1710645248,0,48971714,303165440,4294967294,47559331,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1856,standard,742,normal,/mnt/storage_2/project_data/grant_467/luteolin/water/PA/C7/PA/C3p/HAT/C4p/TS,28,128000,None,['e1856'],1,e1856,5128,1672749854,1672744726,85,634082,141721,1584248,141636,950166,0,26651264,batch,batch,141722030,e1856,17981890560,0,1574674,303886336,4294967294,160906,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1125,standard,742,normal,/mnt/storage_2/project_data/grant_467/luteolin/water/PA/C7/PA/C3p/HAT/C5/TS,28,128000,None,['e1125'],1,e1125,5462,1672750446,1672744984,84,384881,151745,1353965,151661,969084,0,26651378,batch,batch,151745730,e1125,17979904000,0,1574865,303165440,4294967294,160906,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1218,standard,742,normal,/mnt/storage_2/project_data/grant_467/luteolin/water/PA/C7/PA/C3p/biomolecules/Tyr/c4p,28,128000,None,['e1218'],1,e1218,85897,1672831094,1672745197,1816,903095,2354754,1567835,2352938,664740,0,26651441,batch,batch,2354754690,e1218,69899599872,0,1578096,303165440,4294967294,164140,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1639,standard,1211,,/mnt/storage_2/scratch/grant_562/WAW_LJU/tuning/Pd2F7_r2SCAN_SP_k181,48,163840,None,['e1639'],1,e1639,2,1672746532,1672746530,0,296895,0,898161,0,601266,0,26652168,batch,batch,300,e1639,0,0,0,303165440,4294967294,1,48,163840,48,163840
12,,STARTED_ON_SCHEDULE,users,e[1803-1814],standard,1211,,/mnt/storage_2/scratch/grant_562/WAW_LJU/tuning/Pd2F7_r2SCAN_SP_k181,576,163840,None,['e1803'],1,e1803,102,1672747076,1672746974,0,520302,0,1142687,0,622385,2147483648,26652311,batch,batch,490,e1803,6279168,0,9589448,303165440,4294967294,1362573,48,163840,576,1966080
3,,STARTED_ON_SCHEDULE,users,"e[1191-1192,1194]",altair,1604,normal,/mnt/storage_2/scratch/grant_68/Urbanair,84,2048,None,['e1191'],1,e1191,2024,1672749178,1672747154,621,296492,24510,879908,23889,583416,0,26652314,batch,batch,24510240,e1191,10669416448,0,22808926,303726592,4294967294,777174,48,98304,144,294912
12,,STARTED_ON_SCHEDULE,users,"e[1281-1288,1290-1293]",standard,1211,,/mnt/storage_2/scratch/grant_562/WAW_LJU/tuning/Pd2F7_r2SCAN_SP_k181,576,163840,None,['e1281'],1,e1281,416,1672748328,1672747912,0,982903,0,1820329,0,837426,0,26652833,batch,batch,1190,e1281,6311936,0,15429059,303726592,4294967294,3902575,48,163840,576,1966080
12,,STARTED_ON_SCHEDULE,users,"e[1283-1288,1290-1295]",standard,1211,,/mnt/storage_2/scratch/grant_562/WAW_LJU/tuning/Pd2F7_r2SCAN_SP_k181,576,163840,None,['e1283'],1,e1283,3289,1672752222,1672748933,4,981743,6,1227886,2,246143,0,26653253,batch,batch,6540,e1283,6369280,0,72148910,303734784,4294967294,28467804,48,163840,576,1966080
1,,STARTED_ON_SCHEDULE,users,e1806,standard,1023,,/home/users/amarf/Amar/Re_Co_Pt/6_Layers_Co/MAG_RELAXATION,28,124928,None,['e1806'],1,e1806,3730,1672752538,1672748808,0,350384,0,941067,0,590683,2147483648,26653337,batch,batch,380,e1806,5304320,0,9105170,303165440,4294967294,928419,28,124928,28,124928
1,,STARTED_ON_SCHEDULE,users,gpu05,tesla,1699,normal,/mnt/storage_2/project_data/grant_508/stanislaw/anotator-nn,1,0,None,['gpu05'],1,gpu05,52839,1672802942,1672750103,212967,460276,756964,654467,543997,194191,0,26654045,batch,batch,756876890,gpu05,46994391040,0,8649154,302612480,4294967294,316039,32,381839,32,381839
1,,STARTED_ON_SCHEDULE,users,e1812,standard,1607,normal,/home/users/sara,48,188416,None,['e1812'],1,e1812,685,1672751465,1672750780,109,801876,31434,1604170,31325,802294,0,26654227,batch,batch,31431930,e1812,20123205632,0,1585432,303730688,4294967294,158803,48,188416,48,188416
1,,STARTED_ON_SCHEDULE,users,e1814,standard,1607,normal,/home/users/sara,48,188416,None,['e1814'],1,e1814,114,1672752262,1672752148,21,706701,5101,992488,5080,285787,0,26661683,batch,batch,5102150,e1814,20028420096,0,1585477,303730688,4294967294,158808,48,188416,48,188416
1,,STARTED_ON_SCHEDULE,users,e1637,standard,1607,normal,/home/users/sara,48,188416,None,['e1637'],1,e1637,926,1672753485,1672752559,151,877422,42628,1259679,42477,382257,0,26668891,batch,batch,42628310,e1637,41341911040,0,1584379,303730688,4294967294,158809,48,188416,48,188416
1,,STARTED_ON_SCHEDULE,users,e1806,standard,742,normal,/mnt/storage_2/project_data/grant_467/catalysis/CARLO-catalysis/Co-NHAc/MCH/B2PLYP,28,120000,None,['e1806'],1,e1806,5,1672752569,1672752564,0,472239,0,1032738,0,560499,0,26668895,batch,batch,430,e1806,0,0,0,303169536,4294967294,1,28,120000,28,120000
